Period Detail by Terminal,,,,,,,,,,,
,,,,,,,POSA R15 (e-topup),,,,
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 1 of 284,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
31/01/17,11:09:25,31/01/17,11:09:25,66666,47064,,POSA R15 (e-topup),Sold: XBOX Live £10 Indirect Agency,EPTRA0021050835,6364930880000140214,10
31/01/17,11:10:14,31/01/17,11:10:14,66666,47065,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050840,6364930910000027382,25
31/01/17,11:10:34,31/01/17,11:10:34,66666,47066,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050845,6364930910000027408,25
31/01/17,11:10:45,31/01/17,11:10:45,66666,47067,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050850,6364930910000027424,25
31/01/17,11:10:56,31/01/17,11:10:56,66666,47068,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050855,6364930910000027440,25
31/01/17,11:11:06,31/01/17,11:11:06,66666,47069,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050857,6364930910000027465,25
31/01/17,11:11:23,31/01/17,11:11:24,66666,47070,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050860,6364930910000028455,25
31/01/17,11:11:33,31/01/17,11:11:34,66666,47071,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050867,6364930910000028430,25
31/01/17,11:11:44,31/01/17,11:11:45,66666,47072,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050870,6364930910000028414,25
31/01/17,11:11:57,31/01/17,11:11:58,66666,47073,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050872,6364930910000028398,25
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 1 of 284,
Period Detail by Terminal,,,,,,,,,,,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
31/01/17,11:12:12,31/01/17,11:12:12,66666,47074,,Sold: XBOX Live £25 Indirect Agency,EPTRA0021050878,6364930910000028372,25,
31/01/17,11:12:36,31/01/17,11:12:36,66666,47075,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050886,6364930910000028281,25
31/01/17,11:12:48,31/01/17,11:12:48,66666,47076,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050888,6364930910000028307,25
31/01/17,11:12:58,31/01/17,11:12:58,66666,47077,,POSA R15 (e-topup),Sold: XBOX Live £25 Indirect Agency,EPTRA0021050892,6364930910000028323,25
31/01/17,11:13:07,31/01/17,11:13:08,66666,47078,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050895,6364930910000028349,25
31/01/17,11:13:19,31/01/17,11:13:19,66666,47079,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021050901,6364930910000028364,25
31/01/17,11:18:31,31/01/17,11:18:31,66666,47080,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021050967,6364930920000002483,50
31/01/17,11:18:44,31/01/17,11:18:45,66666,47081,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021050970,6364930920000002509,50
31/01/17,11:18:56,31/01/17,11:18:56,66666,47082,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021050974,6364930920000002525,50
31/01/17,11:19:07,31/01/17,11:19:08,66666,47083,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021050980,6364930920000002541,50
31/01/17,11:19:24,31/01/17,11:19:23,66666,47084,,POSA R15 (e-topup),Sold: XBOX Live £50 Indirect Agency,EPTRA0021050987,6364930920000002566,50
31/01/17,11:20:34,31/01/17,11:20:34,66666,47085,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021050999,6364930920000002459,50
31/01/17,11:20:48,31/01/17,11:20:48,66666,47086,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051005,6364930920000002434,50
31/01/17,11:20:59,31/01/17,11:20:59,66666,47087,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051007,6364930920000002418,50
31/01/17,11:21:13,31/01/17,11:21:14,66666,47088,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051010,6364930920000002392,50
31/01/17,11:21:32,31/01/17,11:21:33,66666,47089,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051022,6364930920000002376,50
31/01/17,11:21:54,31/01/17,11:21:54,66666,47090,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051028,6364930920000002954,50
31/01/17,11:22:09,31/01/17,11:22:09,66666,47091,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051030,6364930920000002939,50
31/01/17,11:22:30,31/01/17,11:22:30,66666,47092,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051037,6364930920000002913,50
31/01/17,11:22:43,31/01/17,11:22:43,66666,47093,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051042,6364930920000002897,50
31/01/17,11:22:57,31/01/17,11:22:57,66666,47094,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051046,6364930920000002871,50
31/01/17,11:23:10,31/01/17,11:23:10,66666,47095,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051051,6364930920000002350,50
31/01/17,11:23:21,31/01/17,11:23:22,66666,47096,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051058,6364930920000002335,50
31/01/17,11:23:34,31/01/17,11:23:34,66666,47097,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051061,6364930920000002319,50
31/01/17,11:23:48,31/01/17,11:23:48,66666,47098,,POSA R15 (e-topup),Sold: XBOX Live £50 Indirect Agency,EPTRA0021051063,6364930920000002293,50
31/01/17,11:24:00,31/01/17,11:24:01,66666,47099,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051065,6364930920000002277,50
31/01/17,11:24:21,31/01/17,11:24:21,66666,47100,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051070,6364930920000003259,50
31/01/17,11:24:31,31/01/17,11:24:32,66666,47101,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051075,6364930920000003234,50
31/01/17,11:24:47,31/01/17,11:24:47,66666,47102,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051080,6364930920000003218,50
31/01/17,11:24:59,31/01/17,11:24:59,66666,47103,,POSA R15 (e-topup),Sold: XBOX Live £50 Indirect Agency,EPTRA0021051082,6364930920000003192,50
31/01/17,11:25:12,31/01/17,11:25:12,66666,47104,,Sold: XBOX Live £50 Indirect Agency,POSA R15 (e-topup),EPTRA0021051084,6364930920000003176,50
31/01/17,15:21:08,31/01/17,15:21:07,66666,47105,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021054920,6364930910000018258,25
31/01/17,15:21:22,31/01/17,15:21:21,66666,47106,,Sold: XBOX Live £25 Indirect Agency,POSA R15 (e-topup),EPTRA0021054926,6364930910000018233,25
01/02/17,14:05:57,01/02/17,14:05:56,66666,47107,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062579,6364930880000139596,10
01/02/17,14:06:08,01/02/17,14:06:07,66666,47108,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062587,6364930880000139570,10
01/02/17,14:06:18,01/02/17,14:06:18,66666,47109,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021062591,6364930880000139554,10
